date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:23:02	82554/82554	---M--	200	added ('OK')	text/html	etag:%227f36d15b81d12a783c9658ae1c337e59%22	https://luma.humatheme.com/Demos/Compact_App_Layout/reset-password.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/reset-password.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:02	89331/89331	---M--	200	added ('OK')	text/html	etag:%22f423ad4030db9ad05f8c7b62fc12878b%22	https://luma.humatheme.com/Demos/Compact_App_Layout/signup-payment.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/signup-payment.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:04	82184/82184	---M--	200	added ('OK')	text/html	etag:%22af0b03537eb63498761926a787b2564a%22	https://luma.humatheme.com/Demos/Compact_App_Layout/change-password.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/change-password.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:05	91325/91325	---M--	200	added ('OK')	text/html	etag:%22736ee949a2c7430fb434947c2b6a6a2f%22	https://luma.humatheme.com/Demos/Compact_App_Layout/edit-account-profile.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/edit-account-profile.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:05	91242/91242	---M--	200	added ('OK')	text/html	etag:%22abad22fb8b2689e9c29b309d74303670%22	https://luma.humatheme.com/Demos/Compact_App_Layout/edit-account-notifications.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/edit-account-notifications.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:06	89291/89291	---M--	200	added ('OK')	text/html	etag:%22328b2008a366c40ab536d33d69aa8b90%22	https://luma.humatheme.com/Demos/Compact_App_Layout/edit-account-password.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/edit-account-password.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:07	92892/92892	---M--	200	added ('OK')	text/html	etag:%2225eedacc0bcd1f872442b71578877c51%22	https://luma.humatheme.com/Demos/Compact_App_Layout/billing-upgrade.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/billing-upgrade.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:08	95703/95703	---M--	200	added ('OK')	text/html	etag:%22b933e7b9ffb6d8daa65edf9e38420038%22	https://luma.humatheme.com/Demos/Compact_App_Layout/billing-payment.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/billing-payment.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:08	91837/91837	---M--	200	added ('OK')	text/html	etag:%2219223290cf61a4e2af7c86910131d349%22	https://luma.humatheme.com/Demos/Compact_App_Layout/billing-invoice.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/billing-invoice.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:09	99491/99491	---M--	200	added ('OK')	text/html	etag:%2203750048699cbdf0ea454c40483bc8d7%22	https://luma.humatheme.com/Demos/Compact_App_Layout/messages.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/messages.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:09	92560/92560	---M--	200	added ('OK')	text/html	etag:%2262bc63105e0a7c230125ae598dabb858%22	https://luma.humatheme.com/Demos/Compact_App_Layout/email.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/email.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:10	112118/112118	---M--	200	added ('OK')	text/html	etag:%228fc3173856e05572ad284a6cbd066486%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-buttons.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-buttons.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:11	105041/105041	---M--	200	added ('OK')	text/html	etag:%22bb6e9ecd165acf7f4a669d585d1cfa68%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-avatars.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-avatars.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:12	134403/134403	---M--	200	added ('OK')	text/html	etag:%22b2df02bfdaa00e6a215932f8722319fb%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:13	90445/90445	---M--	200	added ('OK')	text/html	etag:%22a00c0c4d890883265562713dc2279872%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-loaders.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-loaders.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:14	276206/276206	---M--	200	added ('OK')	text/html	etag:%2244eef8f0aa6bfc75db8d4c846ba5d093%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-tables.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-tables.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:15	205624/205624	---M--	200	added ('OK')	text/html	etag:%228d5d055995b786a56c1d73a5fdecf192%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-cards.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-cards.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:16	87797/87797	---M--	200	added ('OK')	text/html	etag:%22b036013acede12e16756527a421e6600%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-icons.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-icons.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:17	97152/97152	---M--	200	added ('OK')	text/html	etag:%22d75a28346d99647766e979df9fb79edc%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-tabs.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-tabs.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:18	102726/102726	---M--	200	added ('OK')	text/html	etag:%22c1f626bdd600124e0f122d71781ae8a7%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-alerts.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-alerts.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:19	90789/90789	---M--	200	added ('OK')	text/html	etag:%229dfdad9c6edc78018a7c3b4b3e0d1143%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-badges.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-badges.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:19	96619/96619	---M--	200	added ('OK')	text/html	etag:%2293edec44342191142701d253a713004d%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-progress.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-progress.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:21	94651/94651	---M--	200	added ('OK')	text/html	etag:%225e2f7b28da2676d2767860c902ed1143%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-pagination.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-pagination.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:22	101706/101706	---M--	200	added ('OK')	text/html	etag:%223b55a18a90237061fe702f57fa97a45f%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-charts.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-charts.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:23	92889/92889	---M--	200	added ('OK')	text/html	etag:%22fa0fc34eaeec54d6eefda625e529ded9%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-flatpickr.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-flatpickr.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:24	91723/91723	---M--	200	added ('OK')	text/html	etag:%22527202d01a65da782ba877cbf5758c3b%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-daterangepicker.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-daterangepicker.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:25	114125/114125	---M--	200	added ('OK')	text/html	etag:%22e41b4e30f4e5b93e9186a6bfb6d89176%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-dragula.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-dragula.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:26	92067/92067	---M--	200	added ('OK')	text/html	etag:%22778c5ed0e223d3f29d68084c65abdaa7%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-dropzone.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-dropzone.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:27	99021/99021	---M--	200	added ('OK')	text/html	etag:%22835921322f393f3d03a4591f3ca39c80%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-range-sliders.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-range-sliders.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:28	89719/89719	---M--	200	added ('OK')	text/html	etag:%2264755a5167ffdf878b0a0cbd47c4de8e%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-quill.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-quill.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:28	92269/92269	---M--	200	added ('OK')	text/html	etag:%2207b925a5bbe11519aaf1976083695d2e%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-select2.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-select2.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:29	90108/90108	---M--	200	added ('OK')	text/html	etag:%22bb0f7254e5df770f690e10b3996d804b%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-nestable.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-nestable.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:29	100587/100587	---M--	200	added ('OK')	text/html	etag:%226eb72d6272a3851d4db0825420ac66ad%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-fancytree.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-fancytree.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:30	101569/101569	---M--	200	added ('OK')	text/html	etag:%22d529b3c01458c36cd335574872b012c2%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-sweet-alert.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-sweet-alert.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:30	97856/97856	---M--	200	added ('OK')	text/html	etag:%22aa83d564feb6d550837dcb23212957ba%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-maps-vector.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-maps-vector.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	89476/89476	---M--	200	added ('OK')	application/javascript	etag:%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://luma.humatheme.com/public/vendor/jquery.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/jquery.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	95153/95153	---M--	200	added ('OK')	text/html	etag:%223f38a117c5efb0df8016527eecbe1bb0%22	https://luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-toastr.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/ui-plugin-toastr.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	21233/21233	---M--	200	added ('OK')	application/javascript	etag:%221022eaf388cc780bcfeb6456157adb7d%22	https://luma.humatheme.com/public/vendor/popper.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/popper.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	63240/63240	---M--	200	added ('OK')	application/javascript	etag:%22f20fa8b102f205141295cdefd6ffe449%22	https://luma.humatheme.com/public/vendor/bootstrap.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/bootstrap.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	19461/19461	---M--	200	added ('OK')	application/javascript	etag:%224707a5fde2e52a52c114cdad148fcb39%22	https://luma.humatheme.com/public/vendor/perfect-scrollbar.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/perfect-scrollbar.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:31	42563/42563	---M--	200	added ('OK')	application/javascript	etag:%22617b60d063e4122ed3b894b88456d37f%22	https://luma.humatheme.com/public/vendor/dom-factory.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/dom-factory.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:32	71288/71288	---M--	200	added ('OK')	application/javascript	etag:%2285c34d4c0beb8935afb7f28af7dae3f6%22	https://luma.humatheme.com/public/vendor/material-design-kit.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/material-design-kit.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:32	22485/22485	---M--	200	added ('OK')	application/javascript	etag:%22d4e19ac59a39ad41103457c2cfcb19ba%22	https://luma.humatheme.com/public/js/app.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/app.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:32	1106/1106	---M--	200	added ('OK')	application/javascript	etag:%223f1e918db4ecf9a9467f1b966343eda0%22	https://luma.humatheme.com/public/js/preloader.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/preloader.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:33	164609/164609	---M--	200	added ('OK')	application/javascript	etag:%224fd134f4109050881b6f0f0c0a9001bb%22	https://luma.humatheme.com/public/js/sidebar-mini.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/sidebar-mini.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/index.html)
00:23:34	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:35%20GMT	https://luma.humatheme.com/public/images/marker/blue.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/marker/blue.png	(from https://luma.humatheme.com/public/css/app.css)
00:23:34	19202/19202	---M--	200	added ('OK')	image/png	etag:%2240f77525bc7272155abee5e4fa0f8dbe%22	https://luma.humatheme.com/public/images/paths/mailchimp_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/mailchimp_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:34	10030/10030	---M--	200	added ('OK')	image/png	etag:%22918916ad99ccf51c17ed15a2abec2452%22	https://luma.humatheme.com/public/images/paths/xd_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/xd_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:34	2972/2972	---M--	200	added ('OK')	image/png	etag:%228d7723b69fbfe8c1373204dd5260485c%22	https://luma.humatheme.com/public/images/paths/xd_40x40@2x.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/xd_40x40@2x.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:34	3246/3246	---M--	200	added ('OK')	image/png	etag:%224d3647db611212ae3bb145c4eb7abb7a%22	https://luma.humatheme.com/public/images/paths/invision_40x40@2x.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/invision_40x40@2x.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:35	11403/11403	---M--	200	added ('OK')	image/png	etag:%229e80bf2be82cd8d0e1a3e7b9a704edc3%22	https://luma.humatheme.com/public/images/paths/craft_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/craft_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:35	4488/4488	---M--	200	added ('OK')	image/png	etag:%22487ffbd6f4c9d0de6777db19eaab9f92%22	https://luma.humatheme.com/public/images/paths/craft_40x40@2x.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/craft_40x40@2x.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:35	75135/75135	---M--	200	added ('OK')	image/png	etag:%224d16e05dc66e64db3bb82fc52a86e01d%22	https://luma.humatheme.com/public/images/paths/angular_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:35	7121/7121	---M--	200	added ('OK')	image/png	etag:%22ddc4e5fa6648b377ee9f3c841aa82dac%22	https://luma.humatheme.com/public/images/paths/angular_40x40@2x.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_40x40@2x.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:36	11151/11151	---M--	200	added ('OK')	image/png	etag:%22580958e6570df3bde590f7bb2cc44fcf%22	https://luma.humatheme.com/public/images/paths/swift_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/swift_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:36	15608/15608	---M--	200	added ('OK')	image/png	etag:%225907cf9cd7cb040727bc23838f9134bb%22	https://luma.humatheme.com/public/images/paths/wordpress_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/wordpress_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:36	30896/30896	---M--	200	added ('OK')	image/png	etag:%22259751710b36e86962aaa64a800ada23%22	https://luma.humatheme.com/public/images/paths/react_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/react_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/courses.html)
00:23:36	4271/4271	---M--	200	added ('OK')	image/jpeg	etag:%2278712832f447bf9fd7b48b19a4b84df9%22	https://luma.humatheme.com/public/images/people/50/guy-6.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/guy-6.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:38	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:39%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/course.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/course.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:39	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:41%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_routing_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_routing_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:39	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:42%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_testing_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_testing_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:40	5881/5881	---M--	200	added ('OK')	image/jpeg	etag:%22bead3ad6c1b677e22cadae1173b2f8d7%22	https://luma.humatheme.com/public/images/people/110/guy-6.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/guy-6.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:40	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:42%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/library-development.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/library-development.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-course.html)
00:23:40	6715/6715	---M--	200	added ('OK')	image/jpeg	etag:%223ea2098a52a9afa3732c9f87b7d4f510%22	https://luma.humatheme.com/public/images/people/110/woman-5.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/woman-5.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-lesson.html)
00:23:41	3379/3379	---M--	200	added ('OK')	image/png	etag:%22497c0c0a8b9ee46d67eb7e6c47465215%22	https://luma.humatheme.com/public/images/paths/angular_64x64.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_64x64.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-lesson.html)
00:23:41	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:44%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/lesson.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/lesson.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-lesson.html)
00:23:41	4483/4483	---M--	200	added ('OK')	image/jpeg	etag:%22cde7e7b009d70330093700e3024f7946%22	https://luma.humatheme.com/public/images/people/50/guy-3.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/guy-3.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-lesson.html)
00:23:43	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:45%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/public/images/illustration/player.svg	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/public/images/illustration/player.svg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-take-lesson.html)
00:23:43	10592/10592	---M--	200	added ('OK')	image/png	etag:%22a57d0184f49867f8910aa2e54e6bc1bb%22	https://luma.humatheme.com/public/images/achievements/flinto.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/achievements/flinto.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:43	6047/6047	---M--	200	added ('OK')	image/png	etag:%220fccb9670630c7113f3784b14621b220%22	https://luma.humatheme.com/public/images/illustration/achievement/128/white.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/illustration/achievement/128/white.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:43	98709/98709	---M--	200	added ('OK')	image/png	etag:%22922d5ae4fe69bc60bdd23a827eb294b5%22	https://luma.humatheme.com/public/images/achievements/angular.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/achievements/angular.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:44	8104/8104	---M--	200	added ('OK')	image/png	etag:%226e12a486e307e0e5a776a85c989ea3a9%22	https://luma.humatheme.com/public/images/paths/typescript_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/typescript_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:44	35659/35659	---M--	200	added ('OK')	image/png	etag:%22d0e834dfbaf5c24cbf8bd82f499194df%22	https://luma.humatheme.com/public/images/paths/angular_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:44	12400/12400	---M--	200	added ('OK')	application/javascript	etag:%2204c3663e2923c2c692eb698818f3468b%22	https://luma.humatheme.com/public/js/settings.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/settings.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:44	49310/49310	---M--	200	added ('OK')	application/javascript	etag:%223f0561814e37a77102445f88f6649310%22	https://luma.humatheme.com/public/vendor/flatpickr/flatpickr.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/flatpickr/flatpickr.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:44	13710/13710	---M--	200	added ('OK')	application/javascript	etag:%22a85aeb5b60e887d9abe77f7a1d37989b%22	https://luma.humatheme.com/public/js/flatpickr.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/flatpickr.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:45	58862/58862	---M--	200	added ('OK')	application/javascript	etag:%225c158b940513c7dc2ebd901455e9b63d%22	https://luma.humatheme.com/public/vendor/moment.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/moment.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:45	12728/12728	---M--	200	added ('OK')	application/javascript	etag:%22e9ec840bf9a6d0c2a4a6104ab6fa3113%22	https://luma.humatheme.com/public/vendor/moment-range.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/moment-range.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:45	173077/173077	---M--	200	added ('OK')	application/javascript	etag:%229b1ae20c4c7048d6e4a1b2e1aee7fb31%22	https://luma.humatheme.com/public/vendor/Chart.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/Chart.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:45	32293/32293	---M--	200	added ('OK')	application/javascript	etag:%227860fe91c3b28d72e73a32b64c386082%22	https://luma.humatheme.com/public/js/chartjs.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/chartjs.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:46	27963/27963	---M--	200	added ('OK')	application/javascript	etag:%228106f6a3c87b1f0e8ea15ff914aaf5be%22	https://luma.humatheme.com/public/js/page.student-dashboard.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.student-dashboard.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
